transaction_date,transaction_cnt,active_users,total_transferred,gas_fee,unique_users,retained_percent,daa_to_maa_ratio,cum_transferred
2025-01-27,39.0,28.0,0.0,0.03317419751643698,0.0,0.7857142857142857,0.46,1.6499046125145434e+20
2025-01-28,37.0,29.0,1.1198279919859444e+16,0.019710020552041435,2.0,0.8620689655172413,0.48,1.650016595313742e+20
2025-01-29,38.0,26.0,1e+18,0.019297991668748297,0.0,0.9230769230769231,0.43,1.660016595313742e+20
2025-01-30,30.0,23.0,0.0,0.015390833218714104,0.0,0.9565217391304348,0.38,1.660016595313742e+20
2025-01-31,43.0,33.0,3881867911806221.0,0.01919574257901761,1.0,0.696969696969697,0.54,1.66005541399286e+20
2025-02-01,37.0,27.0,3.4919312930258624e+17,0.01405130998920896,2.0,0.9259259259259259,0.59,1.6635473452858858e+20
2025-02-02,38.0,27.0,631012726044018.0,0.02819269849434494,1.0,0.8888888888888888,0.59,1.6635536554131463e+20
2025-02-03,52.0,32.0,4.734055564324402e+18,0.03982831970551349,4.0,0.75,0.7,1.7108942110563903e+20
2025-02-04,41.0,33.0,4e+17,0.021060238766525963,0.0,0.8181818181818182,0.72,1.7148942110563903e+20
2025-02-08,39.0,26.0,2.9705054512792064e+16,0.007363159322061865,2.0,0.8461538461538461,0.57,1.7151912616015184e+20
2025-02-09,32.0,25.0,100000000000000.0,0.007694226641005088,0.0,0.84,0.54,1.7151922616015186e+20
2025-02-10,38.0,28.0,5.847735853248893e+16,0.008677555833107522,2.0,0.8571428571428571,0.61,1.7157770351868435e+20
